student_id,all_clicks,active_days,access_frequency,material_clicks,avg_quiz_score,quiz_attempts,avg_assignment_score,assignment_submissions,final_grade,risk_cluster,total_time_spent
389267,138,10,13.8,15.0,0.0,0.0,89.25,4.0,65,0,276
389362,3478,149,23.34228187919463,208.0,39.5,4.0,50.22222222222222,9.0,30,0,6956
389362,3478,149,23.34228187919463,208.0,39.5,4.0,50.22222222222222,9.0,40,0,6956
389369,896,88,10.181818181818182,29.0,88.0,5.0,81.5,6.0,85,0,1792
389471,425,38,11.18421052631579,29.0,88.0,5.0,52.666666666666664,6.0,40,0,850
389639,1024,75,13.653333333333334,56.0,0.0,0.0,86.83333333333333,6.0,65,0,2048
390026,517,30,17.233333333333334,51.0,0.0,0.0,71.16666666666667,6.0,65,0,1034
390029,1466,88,16.65909090909091,177.0,0.0,0.0,84.5,8.0,65,0,2932
390029,1466,88,16.65909090909091,177.0,0.0,0.0,84.5,8.0,65,0,2932
390210,788,64,12.3125,56.0,81.83333333333333,6.0,85.83333333333333,6.0,40,0,1576
390220,477,37,12.891891891891891,20.0,96.0,5.0,71.8,5.0,65,0,954
390233,1111,92,12.076086956521738,167.0,76.28571428571429,7.0,78.0,5.0,30,0,2222
390233,1111,92,12.076086956521738,167.0,76.28571428571429,7.0,78.0,5.0,65,0,2222
390442,375,59,6.3559322033898304,30.0,92.0,5.0,83.5,6.0,85,0,750
390461,230,18,12.777777777777779,17.0,66.66666666666667,3.0,55.0,3.0,40,0,460
390556,277,39,7.102564102564102,11.0,0.0,0.0,73.0,11.0,30,0,554
390556,277,39,7.102564102564102,11.0,0.0,0.0,73.0,11.0,85,0,554
390690,2103,107,19.654205607476637,229.0,0.0,0.0,76.66666666666667,6.0,65,0,4206
390890,997,91,10.956043956043956,69.0,0.0,0.0,68.625,8.0,30,0,1994
390890,997,91,10.956043956043956,69.0,0.0,0.0,68.625,8.0,65,0,1994
390942,111,7,15.857142857142858,17.0,0.0,0.0,0.0,0.0,40,0,222
390958,350,43,8.13953488372093,10.0,92.0,5.0,74.5,6.0,65,0,700
391059,546,54,10.11111111111111,38.0,72.0,4.0,83.0,2.0,40,0,1092
391153,1077,58,18.56896551724138,116.0,88.0,5.0,76.16666666666667,6.0,65,0,2154
391185,1483,91,16.296703296703296,162.0,82.14285714285714,7.0,85.16666666666667,6.0,65,0,2966
391249,2648,148,17.89189189189189,18.0,0.0,0.0,82.2,5.0,85,0,5296
391343,306,17,18.0,32.0,56.0,3.0,63.333333333333336,3.0,40,0,612
391343,306,17,18.0,32.0,56.0,3.0,63.333333333333336,3.0,40,0,612
391419,2275,78,29.166666666666668,69.0,39.333333333333336,3.0,56.0,1.0,40,0,4550
391466,1054,59,17.864406779661017,52.0,54.25,4.0,63.75,8.0,40,0,2108
391466,1054,59,17.864406779661017,52.0,54.25,4.0,63.75,8.0,65,0,2108
391537,1235,75,16.466666666666665,72.0,0.0,0.0,41.666666666666664,6.0,65,0,2470
391578,443,33,13.424242424242424,39.0,0.0,0.0,81.33333333333333,3.0,40,0,886
391611,244,13,18.76923076923077,38.0,0.0,0.0,63.0,1.0,40,0,488
391638,184,18,10.222222222222221,23.0,51.0,2.0,53.5,2.0,30,0,368
391638,184,18,10.222222222222221,23.0,51.0,2.0,53.5,2.0,30,0,368
391924,612,32,19.125,22.0,0.0,0.0,67.66666666666667,6.0,65,0,1224
391937,3615,132,27.386363636363637,402.0,96.66666666666667,6.0,72.0,8.0,65,0,7230
391937,3615,132,27.386363636363637,402.0,96.66666666666667,6.0,72.0,8.0,65,0,7230
392021,718,42,17.095238095238095,72.0,82.25,4.0,84.5,4.0,30,0,1436
392060,911,75,12.146666666666667,40.0,80.0,5.0,83.5,6.0,85,0,1822
392213,672,58,11.586206896551724,22.0,92.0,5.0,59.833333333333336,6.0,65,0,1344
392281,891,75,11.88,90.0,84.0,5.0,69.66666666666667,6.0,30,0,1782
392281,891,75,11.88,90.0,84.0,5.0,69.66666666666667,6.0,40,0,1782
392428,533,42,12.69047619047619,61.0,88.0,5.0,77.4,5.0,65,0,1066
392526,1270,129,9.844961240310077,75.0,71.75,4.0,0.0,0.0,65,0,2540
392604,1288,113,11.398230088495575,251.0,92.0,5.0,76.0,6.0,65,0,2576
392614,106,22,4.818181818181818,2.0,100.0,1.0,69.5,2.0,40,0,212
392626,1407,116,12.129310344827585,132.0,0.0,0.0,60.2,5.0,40,0,2814
392664,2514,156,16.115384615384617,130.0,0.0,0.0,56.166666666666664,6.0,65,0,5028
392713,24,3,8.0,3.0,0.0,0.0,0.0,0.0,40,0,48
392733,116,14,8.285714285714286,3.0,0.0,0.0,53.0,1.0,40,0,232
392756,363,44,8.25,9.0,0.0,0.0,45.0,5.0,40,0,726
392802,63,4,15.75,5.0,0.0,0.0,0.0,0.0,30,0,126
392890,1377,134,10.276119402985074,120.0,57.5,2.0,74.375,8.0,40,0,2754
392890,1377,134,10.276119402985074,120.0,57.5,2.0,74.375,8.0,65,0,2754
392931,3003,177,16.966101694915253,49.0,0.0,0.0,68.4,5.0,65,0,6006
393094,364,19,19.157894736842106,26.0,0.0,0.0,76.0,5.0,30,0,728
393094,364,19,19.157894736842106,26.0,0.0,0.0,76.0,5.0,30,0,728
393094,364,19,19.157894736842106,26.0,0.0,0.0,76.0,5.0,30,0,728
393131,111,11,10.090909090909092,28.0,100.0,2.0,73.5,2.0,40,0,222
393142,875,65,13.461538461538462,45.0,99.0,4.0,96.5,4.0,85,0,1750
393150,15,4,3.75,5.0,0.0,0.0,0.0,0.0,40,0,30
393207,876,50,17.52,13.0,0.0,0.0,74.2,5.0,65,0,1752
393327,776,75,10.346666666666666,91.0,92.0,5.0,71.0,6.0,30,0,1552
393327,776,75,10.346666666666666,91.0,92.0,5.0,71.0,6.0,65,0,1552
393526,836,38,22.0,120.0,74.25,8.0,89.0,5.0,30,0,1672
393526,836,38,22.0,120.0,74.25,8.0,89.0,5.0,85,0,1672
394020,8,1,8.0,2.0,0.0,0.0,0.0,0.0,40,0,16
394028,149,12,12.416666666666666,22.0,82.5,2.0,36.0,2.0,40,0,298
394067,304,56,5.428571428571429,27.0,100.0,5.0,81.66666666666667,6.0,85,0,608
394076,317,21,15.095238095238095,28.0,0.0,0.0,70.0,1.0,30,0,634
394082,197,16,12.3125,10.0,0.0,0.0,39.5,4.0,30,0,394
394311,1503,122,12.319672131147541,84.0,84.33333333333333,3.0,78.0,4.0,65,0,3006
394314,740,30,24.666666666666668,34.0,0.0,0.0,63.0,5.0,30,0,1480
394331,839,82,10.231707317073171,169.0,100.0,5.0,72.4,5.0,65,0,1678
394341,228,20,11.4,19.0,80.0,1.0,0.0,0.0,40,0,456
394384,295,30,9.833333333333334,13.0,0.0,0.0,58.0,1.0,40,0,590
394480,42,3,14.0,16.0,0.0,0.0,73.0,1.0,40,0,84
394520,395,38,10.394736842105264,130.0,72.0,5.0,58.833333333333336,6.0,65,0,790
394791,1114,74,15.054054054054054,141.0,59.75,4.0,69.5,4.0,30,0,2228
394791,1114,74,15.054054054054054,141.0,59.75,4.0,69.5,4.0,65,0,2228
394951,678,65,10.430769230769231,48.0,0.0,0.0,66.0,3.0,30,0,1356
394956,53,10,5.3,5.0,0.0,0.0,0.0,0.0,30,0,106
394979,1180,86,13.720930232558139,88.0,86.83333333333333,6.0,71.83333333333333,6.0,65,0,2360
395073,120,20,6.0,12.0,93.33333333333333,3.0,55.5,4.0,40,0,240
395107,10,1,10.0,2.0,78.0,2.0,81.0,2.0,30,0,20
395107,10,1,10.0,2.0,78.0,2.0,81.0,2.0,30,0,20
395164,166,13,12.76923076923077,16.0,0.0,0.0,0.0,0.0,30,0,332
395164,166,13,12.76923076923077,16.0,0.0,0.0,0.0,0.0,30,0,332
395169,175,16,10.9375,9.0,0.0,0.0,100.0,1.0,30,0,350
395229,17,3,5.666666666666667,4.0,0.0,0.0,0.0,0.0,40,0,34
395288,189,26,7.269230769230769,12.0,43.666666666666664,3.0,58.4,5.0,30,0,378
395288,189,26,7.269230769230769,12.0,43.666666666666664,3.0,58.4,5.0,40,0,378
395320,1170,41,28.536585365853657,43.0,0.0,0.0,57.4,5.0,65,0,2340
395374,507,97,5.22680412371134,56.0,96.0,5.0,66.0,5.0,65,0,1014
395715,815,82,9.939024390243903,47.0,100.0,2.0,90.0,3.0,30,0,1630
395757,3534,214,16.514018691588785,326.0,92.63636363636364,11.0,78.66666666666667,6.0,65,0,7068
395757,3534,214,16.514018691588785,326.0,92.63636363636364,11.0,78.66666666666667,6.0,65,0,7068
395822,2810,107,26.261682242990656,87.0,0.0,0.0,66.8,5.0,65,0,5620
396016,30,3,10.0,2.0,0.0,0.0,39.333333333333336,3.0,40,0,60
396028,7,1,7.0,0.0,0.0,0.0,0.0,0.0,40,0,14
396114,1603,119,13.470588235294118,44.0,96.0,5.0,80.33333333333333,6.0,85,0,3206
396210,387,60,6.45,13.0,0.0,0.0,69.83333333333333,6.0,65,0,774
396292,2132,163,13.079754601226995,154.0,0.0,0.0,77.66666666666667,6.0,65,0,4264
396456,696,77,9.03896103896104,111.0,95.0,4.0,74.83333333333333,6.0,85,0,1392
396599,1039,57,18.228070175438596,75.0,0.0,0.0,54.25,4.0,40,0,2078
396631,265,27,9.814814814814815,26.0,78.0,1.0,72.8,5.0,30,0,530
396631,265,27,9.814814814814815,26.0,78.0,1.0,72.8,5.0,65,0,530
396633,2213,120,18.441666666666666,244.0,52.0,7.0,80.5,6.0,40,0,4426
396655,462,56,8.25,15.0,0.0,0.0,40.2,5.0,40,0,924
396668,893,77,11.597402597402597,90.0,0.0,0.0,67.0,6.0,65,0,1786
396673,471,43,10.953488372093023,122.0,0.0,0.0,49.0,3.0,30,0,942
396799,919,93,9.881720430107526,162.0,80.0,5.0,81.66666666666667,6.0,85,0,1838
396825,951,89,10.685393258426966,67.0,87.66666666666667,3.0,96.0,4.0,65,0,1902
396872,996,70,14.228571428571428,21.0,0.0,0.0,61.4,5.0,65,0,1992
397118,1159,91,12.736263736263735,14.0,84.0,5.0,77.8,5.0,65,0,2318
397149,10,2,5.0,0.0,0.0,0.0,46.75,4.0,30,0,20
397149,10,2,5.0,0.0,0.0,0.0,46.75,4.0,65,0,20
397312,847,53,15.981132075471699,40.0,70.0,4.0,70.4,5.0,40,0,1694
397405,1118,85,13.152941176470588,149.0,68.0,6.0,76.66666666666667,6.0,65,0,2236
397414,780,42,18.571428571428573,42.0,0.0,0.0,58.0,5.0,65,0,1560
397429,156,15,10.4,9.0,0.0,0.0,48.0,1.0,40,0,312
397506,3662,185,19.794594594594596,146.0,87.0,11.0,85.77777777777777,9.0,65,0,7324
397506,3662,185,19.794594594594596,146.0,87.0,11.0,85.77777777777777,9.0,65,0,7324
397747,1551,85,18.24705882352941,49.0,92.0,5.0,66.6,5.0,65,0,3102
397763,158,8,19.75,36.0,0.0,0.0,0.0,0.0,30,0,316
397797,1,1,1.0,0.0,0.0,0.0,57.0,1.0,30,0,2
397797,1,1,1.0,0.0,0.0,0.0,57.0,1.0,40,0,2
397829,548,50,10.96,17.0,84.0,5.0,70.0,5.0,65,0,1096
398067,580,81,7.160493827160494,114.0,92.0,5.0,74.66666666666667,6.0,85,0,1160
398084,1338,69,19.391304347826086,90.0,72.0,5.0,82.5,6.0,65,0,2676
398171,1337,132,10.128787878787879,20.0,0.0,0.0,69.2,5.0,65,0,2674
398199,3648,165,22.10909090909091,371.0,59.5,6.0,68.0,6.0,40,0,7296
398349,4295,144,29.82638888888889,189.0,0.0,0.0,79.8,5.0,65,0,8590
398442,830,71,11.690140845070422,49.0,0.0,0.0,72.2,5.0,65,0,1660
398487,1802,67,26.895522388059703,142.0,38.75,4.0,62.25,4.0,40,0,3604
398496,7333,205,35.770731707317076,183.0,82.5,4.0,44.0,1.0,65,0,14666
398525,447,50,8.94,41.0,84.0,5.0,85.5,6.0,85,0,894
398529,122,11,11.090909090909092,6.0,0.0,0.0,56.5,4.0,30,0,244
398529,122,11,11.090909090909092,6.0,0.0,0.0,56.5,4.0,40,0,244
398552,1183,87,13.597701149425287,15.0,0.0,0.0,46.4,5.0,40,0,2366
398877,4,1,4.0,0.0,0.0,0.0,78.5,4.0,30,0,8
398877,4,1,4.0,0.0,0.0,0.0,78.5,4.0,65,0,8
398891,203,29,7.0,24.0,100.0,5.0,89.16666666666667,6.0,65,0,406
398956,88,13,6.769230769230769,15.0,80.0,2.0,52.166666666666664,6.0,40,0,176
399203,788,42,18.761904761904763,82.0,0.0,0.0,27.666666666666668,3.0,30,0,1576
399203,788,42,18.761904761904763,82.0,0.0,0.0,27.666666666666668,3.0,30,0,1576
399450,1936,111,17.44144144144144,163.0,54.714285714285715,7.0,62.666666666666664,6.0,40,0,3872
399453,307,33,9.303030303030303,20.0,0.0,0.0,56.333333333333336,6.0,65,0,614
399737,1678,77,21.792207792207794,34.0,0.0,0.0,78.4,5.0,85,0,3356
399792,200,5,40.0,25.0,0.0,0.0,0.0,0.0,40,0,400
399794,1152,93,12.387096774193548,111.0,0.0,0.0,55.875,8.0,40,0,2304
399794,1152,93,12.387096774193548,111.0,0.0,0.0,55.875,8.0,40,0,2304
399843,126,13,9.692307692307692,5.0,0.0,0.0,49.0,1.0,40,0,252
399935,457,65,7.030769230769231,72.0,0.0,0.0,52.5,2.0,40,0,914
400049,1328,81,16.395061728395063,117.0,88.0,5.0,66.4,5.0,40,0,2656
400063,3,2,1.5,0.0,0.0,0.0,0.0,0.0,30,0,6
400147,338,33,10.242424242424242,13.0,0.0,0.0,59.2,5.0,65,0,676
400266,272,21,12.952380952380953,24.0,82.25,8.0,65.83333333333333,6.0,30,0,544
400266,272,21,12.952380952380953,24.0,82.25,8.0,65.83333333333333,6.0,65,0,544
400451,1891,105,18.00952380952381,106.0,60.857142857142854,7.0,51.833333333333336,6.0,40,0,3782
400461,51,5,10.2,6.0,0.0,0.0,0.0,0.0,30,0,102
400469,1424,100,14.24,80.0,80.0,5.0,74.33333333333333,6.0,65,0,2848
400474,760,53,14.339622641509434,51.0,96.0,5.0,86.5,6.0,65,0,1520
400549,1480,48,30.833333333333332,17.0,0.0,0.0,69.8,5.0,65,0,2960
400599,591,23,25.695652173913043,93.0,0.0,0.0,64.66666666666667,3.0,30,0,1182
400611,953,63,15.126984126984127,132.0,73.0,1.0,64.0,1.0,30,0,1906
400630,121,13,9.307692307692308,8.0,76.5,4.0,39.0,3.0,40,0,242
400682,1584,67,23.64179104477612,20.0,0.0,0.0,52.6,5.0,65,0,3168
400759,1002,97,10.329896907216495,110.0,82.85714285714286,7.0,76.0,6.0,65,0,2004
400894,269,21,12.80952380952381,3.0,65.0,4.0,64.0,5.0,65,0,538
400942,404,40,10.1,27.0,0.0,0.0,40.833333333333336,6.0,30,0,808
400958,738,45,16.4,58.0,50.75,4.0,55.5,4.0,40,0,1476
401011,341,11,31.0,41.0,0.0,0.0,63.2,5.0,30,0,682
401011,341,11,31.0,41.0,0.0,0.0,63.2,5.0,65,0,682
401258,349,15,23.266666666666666,22.0,100.0,1.0,0.0,0.0,30,0,698
401296,1339,69,19.405797101449274,34.0,67.75,4.0,82.5,8.0,65,0,2678
401296,1339,69,19.405797101449274,34.0,67.75,4.0,82.5,8.0,65,0,2678
401317,1097,48,22.854166666666668,40.0,0.0,0.0,42.0,5.0,65,0,2194
401339,3771,218,17.298165137614678,64.0,96.0,5.0,92.83333333333333,6.0,65,0,7542
401349,1439,119,12.092436974789916,40.0,100.0,5.0,87.66666666666667,6.0,85,0,2878
401404,1326,118,11.23728813559322,50.0,0.0,0.0,75.6,5.0,65,0,2652
401441,292,14,20.857142857142858,6.0,80.0,1.0,86.5,2.0,40,0,584
401486,714,54,13.222222222222221,50.0,93.57142857142857,7.0,84.5,6.0,85,0,1428
401869,955,90,10.61111111111111,52.0,0.0,0.0,65.0,5.0,65,0,1910
401903,917,103,8.902912621359222,99.0,78.75,4.0,75.5,4.0,65,0,1834
401947,95,4,23.75,28.0,0.0,0.0,61.0,2.0,30,0,190
402180,1506,55,27.381818181818183,23.0,0.0,0.0,79.8,5.0,65,0,3012
402204,751,68,11.044117647058824,35.0,0.0,0.0,70.4,5.0,65,0,1502
402210,2634,100,26.34,241.0,39.333333333333336,3.0,44.5,8.0,30,0,5268
402210,2634,100,26.34,241.0,39.333333333333336,3.0,44.5,8.0,65,0,5268
402314,468,30,15.6,31.0,0.0,0.0,86.0,6.0,85,0,936
402378,1844,151,12.211920529801324,80.0,51.75,4.0,76.0,4.0,65,0,3688
402433,212,32,6.625,6.0,0.0,0.0,42.8,5.0,40,0,424
402470,1445,83,17.40963855421687,62.0,0.0,0.0,72.6,5.0,65,0,2890
402489,20,2,10.0,3.0,0.0,0.0,0.0,0.0,30,0,40
402575,310,21,14.761904761904763,26.0,0.0,0.0,65.0,3.0,30,0,620
402727,414,51,8.117647058823529,8.0,0.0,0.0,73.2,5.0,65,0,828
402883,279,23,12.130434782608695,15.0,18.0,1.0,0.0,0.0,40,0,558
402961,4555,147,30.98639455782313,124.0,0.0,0.0,67.6,5.0,65,0,9110
402993,692,67,10.328358208955224,11.0,86.66666666666667,3.0,59.8,5.0,65,0,1384
403052,742,45,16.488888888888887,45.0,0.0,0.0,39.6,10.0,40,0,1484
403052,742,45,16.488888888888887,45.0,0.0,0.0,39.6,10.0,40,0,1484
403085,4739,230,20.604347826086958,267.0,90.36363636363636,11.0,91.22222222222223,9.0,65,0,9478
403085,4739,230,20.604347826086958,267.0,90.36363636363636,11.0,91.22222222222223,9.0,65,0,9478
403093,180,25,7.2,10.0,66.66666666666667,3.0,56.2,5.0,65,0,360
403213,317,16,19.8125,8.0,0.0,0.0,64.6,5.0,65,0,634
403902,374,27,13.851851851851851,37.0,86.0,4.0,58.75,4.0,40,0,748
404022,2268,102,22.235294117647058,52.0,96.0,5.0,82.5,6.0,65,0,4536
404121,1713,84,20.392857142857142,95.0,0.0,0.0,55.4,5.0,65,0,3426
404239,41,7,5.857142857142857,5.0,0.0,0.0,0.0,0.0,40,0,82
404239,41,7,5.857142857142857,5.0,0.0,0.0,0.0,0.0,40,0,82
404269,755,64,11.796875,45.0,100.0,5.0,73.16666666666667,6.0,65,0,1510
404356,2076,99,20.96969696969697,23.0,0.0,0.0,74.0,5.0,65,0,4152
404415,1465,70,20.928571428571427,23.0,0.0,0.0,82.0,5.0,65,0,2930
404671,788,121,6.512396694214876,162.0,100.0,5.0,83.83333333333333,6.0,85,0,1576
404708,2103,97,21.68041237113402,96.0,88.0,5.0,83.16666666666667,6.0,65,0,4206
404727,553,51,10.843137254901961,66.0,60.0,3.0,63.4,5.0,40,0,1106
404804,509,26,19.576923076923077,25.0,0.0,0.0,43.8,5.0,65,0,1018
404863,311,33,9.424242424242424,15.0,78.0,1.0,0.0,0.0,40,0,622
405088,1388,87,15.954022988505747,59.0,0.0,0.0,77.2,5.0,65,0,2776
405125,1541,27,57.074074074074076,29.0,78.0,1.0,86.25,4.0,30,0,3082
405125,1541,27,57.074074074074076,29.0,78.0,1.0,86.25,4.0,85,0,3082
405268,199,33,6.03030303030303,32.0,100.0,4.0,76.16666666666667,6.0,85,0,398
405336,44,6,7.333333333333333,3.0,0.0,0.0,0.0,0.0,40,0,88
405426,356,40,8.9,49.0,64.6,5.0,63.5,4.0,40,0,712
405471,734,89,8.247191011235955,31.0,84.0,5.0,82.5,6.0,65,0,1468
405743,243,47,5.170212765957447,28.0,45.333333333333336,3.0,74.66666666666667,3.0,30,0,486
405746,180,21,8.571428571428571,8.0,0.0,0.0,71.0,1.0,30,0,360
405784,3070,144,21.319444444444443,271.0,24.2,5.0,43.142857142857146,7.0,30,0,6140
405784,3070,144,21.319444444444443,271.0,24.2,5.0,43.142857142857146,7.0,30,0,6140
405945,2010,82,24.51219512195122,63.0,76.0,5.0,49.666666666666664,6.0,65,0,4020
405995,966,63,15.333333333333334,39.0,92.0,5.0,78.83333333333333,6.0,65,0,1932
406000,1214,63,19.26984126984127,42.0,0.0,0.0,69.0,5.0,65,0,2428
406056,946,103,9.184466019417476,112.0,77.85714285714286,7.0,62.833333333333336,6.0,65,0,1892
406224,304,63,4.825396825396825,28.0,0.0,0.0,57.333333333333336,6.0,65,0,608
406265,223,16,13.9375,11.0,100.0,1.0,0.0,0.0,30,0,446
406311,330,29,11.379310344827585,10.0,68.0,5.0,56.833333333333336,6.0,40,0,660
406326,249,7,35.57142857142857,120.0,67.0,1.0,0.0,0.0,30,0,498
406337,74,3,24.666666666666668,4.0,0.0,0.0,0.0,0.0,30,0,148
406416,116,9,12.88888888888889,23.0,0.0,0.0,50.0,2.0,30,0,232
406498,1336,127,10.51968503937008,74.0,78.0,2.0,57.875,8.0,30,0,2672
406498,1336,127,10.51968503937008,74.0,78.0,2.0,57.875,8.0,65,0,2672
406541,2014,151,13.33774834437086,167.0,67.28571428571429,7.0,64.16666666666667,6.0,65,0,4028
406600,313,30,10.433333333333334,15.0,100.0,5.0,61.6,5.0,65,0,626
406671,405,30,13.5,22.0,0.0,0.0,79.6,5.0,65,0,810
406682,2752,144,19.11111111111111,194.0,0.0,0.0,83.6,5.0,85,0,5504
406698,1062,42,25.285714285714285,38.0,93.33333333333333,3.0,74.66666666666667,3.0,40,0,2124
406753,28,1,28.0,2.0,0.0,0.0,0.0,0.0,30,0,56
406846,188,5,37.6,19.0,39.0,1.0,0.0,0.0,40,0,376
406908,802,61,13.147540983606557,79.0,54.333333333333336,3.0,63.5,2.0,40,0,1604
406937,287,15,19.133333333333333,16.0,40.0,1.0,0.0,0.0,30,0,574
406974,1148,77,14.909090909090908,116.0,100.0,8.0,82.75,8.0,30,0,2296
406974,1148,77,14.909090909090908,116.0,100.0,8.0,82.75,8.0,40,0,2296
407115,54,6,9.0,5.0,0.0,0.0,63.0,1.0,40,0,108
407303,229,10,22.9,8.0,0.0,0.0,48.666666666666664,6.0,65,0,458
407374,1605,101,15.891089108910892,165.0,0.0,0.0,90.33333333333333,6.0,85,0,3210
407404,394,49,8.040816326530612,19.0,86.5,4.0,83.0,1.0,85,0,788
407453,2029,117,17.34188034188034,71.0,50.5,2.0,87.25,4.0,30,0,4058
407453,2029,117,17.34188034188034,71.0,50.5,2.0,87.25,4.0,65,0,4058
407545,172,24,7.166666666666667,18.0,80.0,4.0,75.0,1.0,30,0,344
407595,56,10,5.6,6.0,49.0,3.0,39.0,3.0,40,0,112
407818,367,29,12.655172413793103,72.0,72.0,8.0,63.0,5.0,40,0,734
407818,367,29,12.655172413793103,72.0,72.0,8.0,63.0,5.0,65,0,734
407838,460,21,21.904761904761905,70.0,37.0,1.0,31.0,1.0,40,0,920
408061,804,75,10.72,46.0,0.0,0.0,61.666666666666664,6.0,40,0,1608
408112,542,50,10.84,26.0,100.0,3.0,77.66666666666667,6.0,65,0,1084
408239,1191,116,10.267241379310345,50.0,0.0,0.0,79.16666666666667,6.0,65,0,2382
408371,100,10,10.0,8.0,0.0,0.0,0.0,0.0,30,0,200
408413,839,39,21.512820512820515,70.0,45.5,2.0,97.0,1.0,40,0,1678
408469,229,16,14.3125,17.0,0.0,0.0,74.0,1.0,30,0,458
408581,762,52,14.653846153846153,130.0,90.0,4.0,81.0,6.0,85,0,1524
408608,947,63,15.031746031746032,47.0,82.25,4.0,79.33333333333333,3.0,40,0,1894
408817,304,32,9.5,15.0,0.0,0.0,62.8,5.0,40,0,608
408975,121,13,9.307692307692308,14.0,70.0,2.0,60.0,5.0,65,0,242
409056,48,10,4.8,0.0,0.0,0.0,81.0,2.0,30,0,96
409091,1125,74,15.202702702702704,128.0,93.71428571428571,7.0,94.66666666666667,6.0,65,0,2250
409100,2180,143,15.244755244755245,69.0,0.0,0.0,77.4,5.0,65,0,4360
409105,15,2,7.5,6.0,0.0,0.0,0.0,0.0,40,0,30
409109,829,91,9.10989010989011,70.0,70.28571428571429,7.0,50.833333333333336,6.0,65,0,1658
409160,210,27,7.777777777777778,36.0,0.0,0.0,73.0,1.0,40,0,420
409284,33,3,11.0,2.0,0.0,0.0,0.0,0.0,30,0,66
409540,288,20,14.4,5.0,60.0,1.0,40.0,1.0,30,0,576
409662,1051,78,13.474358974358974,29.0,92.0,5.0,73.33333333333333,6.0,65,0,2102
409698,159,24,6.625,42.0,100.0,1.0,78.0,1.0,30,0,318
409703,2808,145,19.36551724137931,25.0,0.0,0.0,63.8,5.0,65,0,5616
409708,607,57,10.649122807017545,26.0,0.0,0.0,64.0,5.0,65,0,1214
409733,1870,95,19.68421052631579,172.0,77.0,4.0,92.75,4.0,65,0,3740
409766,15,3,5.0,3.0,0.0,0.0,0.0,0.0,30,0,30
409794,18,5,3.6,11.0,0.0,0.0,0.0,0.0,30,0,36
409852,1191,81,14.703703703703704,88.0,40.75,4.0,17.0,3.0,40,0,2382
409880,2116,121,17.487603305785125,162.0,73.0,1.0,76.0,4.0,30,0,4232
409880,2116,121,17.487603305785125,162.0,73.0,1.0,76.0,4.0,65,0,4232
409930,417,39,10.692307692307692,13.0,92.0,5.0,73.16666666666667,6.0,65,0,834
409945,464,34,13.647058823529411,53.0,80.0,5.0,85.4,5.0,65,0,928
409953,1648,143,11.524475524475525,159.0,83.5,4.0,69.3,10.0,65,0,3296
409953,1648,143,11.524475524475525,159.0,83.5,4.0,69.3,10.0,65,0,3296
410052,449,34,13.205882352941176,62.0,96.0,5.0,69.16666666666667,6.0,65,0,898
410084,101,8,12.625,2.0,0.0,0.0,42.0,2.0,40,0,202
410092,339,25,13.56,9.0,0.0,0.0,66.4,5.0,65,0,678
410176,169,20,8.45,34.0,66.0,2.0,54.0,1.0,40,0,338
410203,1749,64,27.328125,78.0,77.66666666666667,3.0,0.0,0.0,65,0,3498
410281,951,66,14.409090909090908,108.0,100.0,4.0,73.33333333333333,3.0,40,0,1902
410357,1989,163,12.202453987730062,32.0,100.0,5.0,88.66666666666667,6.0,85,0,3978
410407,5647,128,44.1171875,178.0,91.63636363636364,11.0,91.8,5.0,85,0,11294
410407,5647,128,44.1171875,178.0,91.63636363636364,11.0,91.8,5.0,85,0,11294
410537,318,41,7.7560975609756095,19.0,92.0,5.0,77.16666666666667,6.0,65,0,636
410699,550,34,16.176470588235293,44.0,75.75,4.0,82.0,4.0,65,0,1100
410739,757,61,12.40983606557377,95.0,88.0,5.0,63.6,5.0,65,0,1514
410767,1549,106,14.61320754716981,97.0,0.0,0.0,89.55555555555556,9.0,30,0,3098
410767,1549,106,14.61320754716981,97.0,0.0,0.0,89.55555555555556,9.0,65,0,3098
410816,379,11,34.45454545454545,95.0,0.0,0.0,90.5,2.0,30,0,758
410842,485,41,11.829268292682928,19.0,84.0,5.0,81.0,6.0,65,0,970
410886,4381,213,20.568075117370892,190.0,77.375,8.0,84.85714285714286,7.0,30,0,8762
410886,4381,213,20.568075117370892,190.0,77.375,8.0,84.85714285714286,7.0,65,0,8762
411001,151,11,13.727272727272727,16.0,0.0,0.0,0.0,0.0,30,0,302
411060,829,28,29.607142857142858,64.0,0.0,0.0,55.5,6.0,65,0,1658
411105,64,5,12.8,4.0,80.0,6.0,42.75,4.0,30,0,128
411105,64,5,12.8,4.0,80.0,6.0,42.75,4.0,65,0,128
411150,101,10,10.1,6.0,0.0,0.0,48.0,3.0,30,0,202
411197,104,13,8.0,6.0,100.0,3.0,0.0,0.0,40,0,208
411226,118,11,10.727272727272727,25.0,60.0,1.0,57.0,1.0,30,0,236
411549,3378,111,30.43243243243243,57.0,74.75,4.0,47.7,10.0,65,0,6756
411549,3378,111,30.43243243243243,57.0,74.75,4.0,47.7,10.0,40,0,6756
411642,298,39,7.641025641025641,32.0,72.0,5.0,74.8,5.0,65,0,596
411707,986,89,11.07865168539326,84.0,0.0,0.0,77.8,5.0,65,0,1972
411730,154,14,11.0,7.0,0.0,0.0,0.0,0.0,30,0,308
411895,24,4,6.0,0.0,80.0,1.0,58.0,2.0,40,0,48
